ID,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
1045,2386,Hotel Chocolat,U.k.,2019,Tanzania,Kilombero Valley,80,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,mild bitter,banana,
1114,2422,Kah Kow - USA,Dominican republic,2019,Dominican republic,"Dominican Nacional, Collection 01",68,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,floral,dried fruit,
1115,2454,Kah Kow - USA,U.S.A,2019,Dominican republic,"Los Bejucos, Collection 01, Rizek",65,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,distinct,dried fruit,
1116,2390,Kah Kow - USA,Dominican republic,2019,Dominican republic,Mata Larga,71.5,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,balanced,fig,cocoa
1117,2394,Kah Kow - USA,Dominican republic,2019,Dominican republic,El Antiguo (Monet Plata & Duarte ),70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,acidic,
1118,2454,Kah Kow - USA,U.S.A,2019,Dominican republic,"El Valle, Collection 01, Rizek",72,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,black tea,vegetal,
1119,2334,Kaitxo,Spain,2019,Tanzania,"Morogoro, Kamili, Kilombero Valley, batch 13",75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,base cocoa,fruit,fatty,
1120,2338,Kaitxo,Spain,2019,Nicaragua,"San Juan Coop, El Castillero",75,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,tobacco,,
1121,2338,Kaitxo,Spain,2019,Peru,"Chulucanas, Piura, Cesar Vallejo-farmer",75,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muted,grapes,astringent,
1140,2282,Krak,Netherlands,2019,Papua new guinea,Gazelle,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,astringent,smomkey cocoa,,
1141,2286,Krak,Netherlands,2019,Colombia,H. Betulia B6,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,light color,,,
1166,2426,La Cascade du Chocolat,U.S.A,2019,Fiji,"Fiji, batch 51019",68,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,unrefined,sweet,basic cocoa,
1173,2358,La Feverie (Hasnaa),France,2019,Peru,"Piura Blanco, 2018 harvest",72,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,grapes,,
1205,2266,Legast,Belgium,2019,Peru,Piura,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,light color,grape,
1206,2262,Legast,Belgium,2019,Costa rica,Upala,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,base cocoa,mild ham,woody,
1207,2266,Legast,Belgium,2019,Colombia,"Chucuri, finca los lagos el Carmen",70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,off,hammy,
1219,2338,Letterpress,U.S.A,2019,Jamaica,"Bachelor's Hall, batch 0001",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,woody,mocha,molasses,
1220,2442,Letterpress,U.S.A,2019,Bolvia,"Tranquilidad, beniano",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spoiled milk,sweet,molasses,
1248,2430,MADE,U.S.A,2019,Ghana,Ghana,75,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,cocoa base,ashey,
1249,2426,MADE,U.S.A,2019,Uganda,Uganda,75,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,roasty,rubbery,
1290,2442,Manoa,U.S.A,2019,U.s.a.,"Hawai'i Island, Hilo and Kona regions",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dried fruit,spicy,sticky,intense
1370,2362,Mellow,Denmark,2019,Philippines,"Kablon Farms, Mindanao Island, 2018 harvest",70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,smooth,coconut,cocoa,
1371,2362,Mellow,Denmark,2019,Tanzania,"Kokoa Kamili, 2018 harvest, Mbingu Village",70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,creamy,coconut,cocoa,
1372,2362,Mellow,Denmark,2019,Dominican republic,"Oko Caribe, El Cibao, 2018 Harvest",70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,dry,floral,dirty,coconut
1373,2362,Mellow,Denmark,2019,Ecuador,"Camino Verde, Duran Region",85,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,floral,earthy,bitter,
1400,2438,Michel Cluizel,France,2019,Guatemala,La Laguna Plantation,70,3.5,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dairy,cocoa,fatty,apple
1401,2270,Michel Cluizel,France,2019,Brazil,Riachuelo Plantation,70,3,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,grits,nutty,vanilla
1419,2346,Millesime,Belgium,2019,Ecuador,"Los Rios, Arriba, 2017 Harvest",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,nutmeg,astringent,
1420,2346,Millesime,Belgium,2019,India,"Kaithapara Village, Idukki, Kerala, 2017 H.",74,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,sandy,empty,sweet
1421,2346,Millesime,Belgium,2019,Brazil,"Fazenda Leolinad, Bahia, 2017 H.",76,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,sandy,dirt,empty
1427,2382,Mindo,U.S.A,2019,Ecuador,"Ecuador, lot# 181220",67,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,harsh,floral,
1432,2370,Mirzam,U.a.e.,2019,Tanzania,Kokoa Kamili,72,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,fruit,nut,rich
1436,2354,Mission,Brazil,2019,Puerto rico,"Puerto Rico, 2018 harvest",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,powdery,intense,floral,
1442,2450,Moka,U.S.A,2019,Tanzania,Kokoa Kamili,72,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,fig,classic,
1443,2338,Moka,U.S.A,2019,Dominican republic,Zorzal Estate,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dark berry,earthy,,
1444,2350,Moka,U.S.A,2019,Sierra leone,Gola Rainforest,72,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,honey,sweet,
1469,2418,Naive,Lithuania,2019,El salvador,"Finca Concepcion, nano-lot",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bold,savory,creamy,
1470,2458,Naive,Lithuania,2019,Nicaragua,"Rugoso, nanolot for Cacao Review",67,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strong,rubbery,woody,sweet
1489,2398,Nikoa,Ecuador,2019,Ecuador,"Los Rios, Dec. 2018 H., Batch 2",72,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,cocoa,creamy,
1494,2394,Ninth (9th) & Larkin,U.S.A,2019,Colombia,"Sierra Nevada, batch CSN192",72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strong base cocoa,rubber,,
1495,2282,Ninth (9th) & Larkin,U.S.A,2019,Fiji,"Matasawalevu, batch FJMA1",74,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sour,rubbery,off,
1512,2386,Obolo,Chile,2019,Peru,"Pangoa, 2018, batch 1584 - E",70,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense grapes,sweet cocoa,,
1583,2286,Palette de Bine,Canada,2019,Peru,"Maranon, batch 28",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense spicy,floral,,
1585,2302,Pangea,Spain,2019,Peru,Chilique,71,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,fruit,cocoa,sour
1586,2298,Pangea,Spain,2019,Belize,Maya Mtn,75,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fig,sour,rubbery,
1587,2298,Pangea,Spain,2019,Madagascar,Sambirano,76,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruit,sour,roasty,
1588,2302,Pangea,Spain,2019,Dominican republic,Caribe,76,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,earthy,roasty,
1589,2334,Pangea,Spain,2019,Philippines,South Cotabato,76,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,burnt caramel,coffee,,
1590,2334,Pangea,Spain,2019,Bolivia,"Alto Beni, batch 100518",76,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,harsh,tobacco,roasty,
1596,2278,Parre Chocolat,U.S.A,2019,Colombia,Colombia,75,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nut,roasty,high astringent,
1597,2274,Parre Chocolat,U.S.A,2019,Guatemala,Guatemala,75,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,woody,poor aftertaste,
1598,2274,Parre Chocolat,U.S.A,2019,Dominican republic,Dominican Republic,75,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rubbery,buttery,soil,
1611,2294,Petite Patrie,Canada,2019,Peru,"Ucayali, batch PR-17",70,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off aroma,anise,dried fruit,
1626,2342,Pierre Marcolini,Belgium,2019,Madagascar,"Sambirano, Rieur, Ambanja",76,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,powdery,roasty,off flavor,
1627,2342,Pierre Marcolini,Belgium,2019,Cameroon,"Haut Penja, Transporte",70,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich cocoa,off flavor,,
1666,2410,Pralus,France,2019,Sao tome & principe,Sao Tome & Principe,75,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,deep cocoa,fatty,mild ashey,
1667,2414,Pralus,France,2019,Tanzania,Tanzanie,75,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,cocoa,,
1668,2418,Pralus,France,2019,Ecuador,Equateur,75,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dried fruit,floral,,
1669,2410,Pralus,France,2019,Trinidad,Trinidad,75,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,tobacco,deep cocoa,sl. burnt,
1670,2414,Pralus,France,2019,Ghana,Ghana,75,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich cocoa,fatty,roasty,
1671,2318,Pralus,France,2019,Papua new guinea,Papouasie,75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smoke,fat,hammy,
1672,2406,Pralus,France,2019,Papua new guinea,Papouasie,75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,smoke,intense,
1673,2410,Pralus,France,2019,Indonesia,Java,75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruit,woody,ashey,fatty
1674,2410,Pralus,France,2019,Venezuela,Barlovento,75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,black licorice,rubbery,
1675,2414,Pralus,France,2019,Madagascar,Nosy Be Isle.,75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,high acidity,roasty,sour,chalky
1676,2418,Pralus,France,2019,Colombia,Colombie,75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,coffee,sweet,roasty
1679,2318,Public Chocolatory,South korea,2019,Vietnam,Vietnam,70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruit,tart,fertilzer,
1703,2426,Qantu,Canada,2019,Peru,"Chunchu, Ayacucho, lot 208",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bold,nutty,floral,wine
1721,2330,Raphio,U.S.A,2019,Dominican republic,"Oko Caribe, San Fran. De Macoris, El Cibao",72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,roasted cacao,dirty,
1722,2334,Raphio,U.S.A,2019,Nicaragua,Matagalpa,72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,grassy,earthy,roasty,dirty
1738,2282,Ritual,U.S.A,2019,Nicaragua,"La Colonia, Enliven Cacao",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,honey,fruit,nut
1739,2418,Ritual,U.S.A,2019,Trinidad,"Jagassar Estate, Moruga Region, microlot",80,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich brownie,dried fruit,,
1741,2354,River-Sea,U.S.A,2019,Fiji,"Vanua Levu, Matasawalevu",70,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,rubbery,nutty,
1742,2354,River-Sea,U.S.A,2019,Peru,Ucayali,70,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,rubbery,off,
1810,2446,Seahorse,U.S.A,2019,Uganda,Semulivi Forest,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,roasty,sticky,
1811,2446,Seahorse,U.S.A,2019,Fiji,Matasawalevu,70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sharp,raw,metallic,
1812,2366,Shane Chocolate Works,U.S.A,2019,Belize,Belize,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,full cocoa flavor,,,
1813,2370,Shane Chocolate Works,U.S.A,2019,Guatemala,Guatemala,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,rich cocoa,sweet,
1814,2370,Shane Chocolate Works,U.S.A,2019,Colombia,Colombia,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,black pepper,astringent,,
1871,2366,Solkiki,U.k.,2019,Philippines,"Kablon Farms, Red Pod, 2018 harvest",70,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,dirty,floral,medicinal
1975,2434,Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruit,burnt,harsh,
2007,2286,Tala,Vietnam,2019,Vietnam,Vietnam,75,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense cocoa,fatty,sticky,
2008,2286,Tala,Vietnam,2019,Vietnam,Vietnam,70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,sweet,fatty,cardboard
2010,2326,Taste Artisan,U.S.A,2019,Peru,Piura,75,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fig,,,
2011,2326,Taste Artisan,U.S.A,2019,Peru,Amazonas,75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,blackberry,dirt,high roast,
2012,2262,Taste Artisan,U.S.A,2019,Venezuela,"Chuao, batch 20170714C",75,3,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,vanilla,fatty,,
2013,2306,Taucherli,Switzerland,2019,Mexico,Mexico,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,fruit,sour,floral
2014,2306,Taucherli,Switzerland,2019,Nicaragua,Nicaragua,72,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,off,roasty,fatty
2049,2370,Terroir,U.S.A,2019,Bolivia,Alto Beni,77,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muted,roasted banana,,
2050,2358,Terroir,U.S.A,2019,Belize,Maya Mountain,77,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,berries,licorice,cocoa,bitter
2051,2374,Terroir,U.S.A,2019,Haiti,Haiti,72,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,harsh,tobacco,,
2060,2414,Thistle & Rose aka Aggie USU,U.S.A,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,pure,bold,floral,
2064,2358,Tiny House,U.S.A,2019,Tanzania,Kokoa Kamili,71,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bland,mild honey,sour,
